year,state_abbr,state_name,population,violent_crime,"violent crimes per 100,000 people",homicide,"homicides per 100,000 people ",rape_legacy,"rapes legacy per 100,000 people",rape_revised,"rapes revised per 100,000 people",robbery,"robberies per 100,000 people",aggravated_assault,"aggravated assaults per 100,000 people",property_crime,"property crimes per 100,000 people",burglary,"burglaries per 100,000 people",larceny,"larcenies per 100,000 people",motor_vehicle_theft,"motor vehicle theft per 100,000 people",caveats,
1981,TX,Texas,14755000,78560,532.43,2446,16.58,6821,46.23,,0,28528,193.34,40765,276.28,814163,5517.88,275978,1870.40,454879,3082.88,83306,564.60,,
1981,UT,Utah,1516000,4527,298.61,50,3.30,431,28.43,,0,1286,84.83,2760,182.06,82643,5451.39,19326,1274.80,58855,3882.26,4462,294.33,,
1981,VA,Virginia,5426000,17456,321.71,464,8.55,1478,27.24,,0,7229,133.23,8285,152.69,235984,4349.13,63350,1167.53,161678,2979.69,10956,201.92,,
1981,VT,Vermont,515000,659,127.96,22,4.27,170,33.01,,0,142,27.57,325,63.11,25404,4932.82,8033,1559.81,15860,3079.61,1511,293.40,,
1981,WA,Washington,4212000,18839,447.27,213,5.06,2115,50.21,,0,5475,129.99,11036,262.01,265135,6294.75,79696,1892.12,171994,4083.43,13445,319.21,,
1981,WI,Wisconsin,4739000,8904,187.89,161,3.40,745,15.72,,0,3249,68.56,4749,100.21,216997,4578.96,50813,1072.23,155892,3289.55,10292,217.18,,
1981,WV,West Virginia,1951000,3410,174.78,118,6.05,289,14.81,,0,979,50.18,2024,103.74,47681,2443.93,15122,775.09,28884,1480.47,3675,188.36,,
1981,WY,Wyoming,492000,2116,430.08,27,5.49,174,35.37,,0,206,41.87,1709,347.36,23133,4701.83,4728,960.98,16972,3449.59,1433,291.26,,
1982,,,231664458,1322390,570.82,21010,9.07,78770,34.00,,0,553130,238.76,669480,288.99,11652000,5029.69,3447100,1487.97,7142500,3083.12,1062400,458.59,,
1982,AK,Alaska,438000,2732,623.74,81,18.49,374,85.39,,0,586,133.79,1691,386.07,24479,5588.81,5204,1188.13,16672,3806.39,2603,594.29,,
1982,AL,Alabama,3943000,17653,447.70,417,10.58,1026,26.02,,0,4417,112.02,11793,299.09,165048,4185.85,49531,1256.18,104740,2656.35,10777,273.32,,
1982,AR,Arkansas,2291000,7438,324.66,187,8.16,622,27.15,,0,1805,78.79,4824,210.56,81259,3546.88,24547,1071.45,52450,2289.39,4262,186.03,,
1982,AZ,Arizona,2860000,14785,516.96,236,8.25,1100,38.46,,0,4537,158.64,8912,311.61,189161,6614.02,53861,1883.25,124723,4360.94,10577,369.83,,
1982,CA,California,24724000,201429,814.71,2779,11.24,12529,50.68,,0,91988,372.06,94133,380.74,1599827,6470.75,499466,2020.17,935831,3785.11,164530,665.47,,
1982,CO,Colorado,3045000,15354,504.24,182,5.98,1356,44.53,,0,4587,150.64,9229,303.09,200230,6575.70,53260,1749.10,134873,4429.33,12097,397.27,,
1982,CT,Connecticut,3153000,12597,399.52,164,5.20,692,21.95,,0,6574,208.50,5167,163.88,158532,5027.97,44481,1410.75,96640,3065.02,17411,552.20,,
1982,DC,District of Columbia,631000,13397,2123.14,194,30.74,421,66.72,,0,9137,1448.02,3645,577.65,52295,8287.64,14774,2341.36,33435,5298.73,4086,647.54,,
1982,DE,Delaware,602000,3370,559.80,32,5.32,186,30.90,,0,737,122.43,2415,401.16,35067,5825.08,8698,1444.85,23891,3968.60,2478,411.63,,
1982,FL,Florida,10416000,93411,896.80,1409,13.53,5587,53.64,,0,31002,297.64,55413,532.00,684166,6568.41,211932,2034.68,427462,4103.90,44772,429.84,,
1982,GA,Georgia,5639000,26963,478.15,713,12.64,2242,39.76,,0,8716,154.57,15292,271.18,267097,4736.60,84469,1497.94,165049,2926.92,17579,311.74,,
1982,HI,Hawaii,994000,2542,255.73,31,3.12,342,34.41,,0,1560,156.94,609,61.27,62906,6328.57,16477,1657.65,42248,4250.30,4181,420.62,,
1982,IA,Iowa,2905000,5018,172.74,67,2.31,362,12.46,,0,1051,36.18,3538,121.79,115148,3963.79,27535,947.85,82568,2842.27,5045,173.67,,
1982,ID,Idaho,965000,2501,259.17,24,2.49,160,16.58,,0,292,30.26,2025,209.84,36902,3824.04,9958,1031.92,25256,2617.20,1688,174.92,,
1982,IL,Illinois,11448000,88644,774.32,1005,8.78,3424,29.91,,0,39700,346.79,44515,388.85,579954,5065.99,157273,1373.80,354106,3093.17,68575,599.01,,
1982,IN,Indiana,5471000,16444,300.57,355,6.49,1521,27.80,,0,5966,109.05,8602,157.23,225894,4128.93,59569,1088.81,148454,2713.47,17871,326.65,,
1982,KS,Kansas,2408000,8088,335.88,138,5.73,596,24.75,,0,2095,87.00,5259,218.40,111156,4616.11,32382,1344.77,73416,3048.84,5358,222.51,,
1982,KY,Kentucky,3667000,11550,314.97,355,9.68,734,20.02,,0,3568,97.30,6893,187.97,119304,3253.45,37736,1029.07,73020,1991.27,8548,233.11,,
1982,LA,Louisiana,4362000,29185,669.07,698,16.00,1740,39.89,,0,9275,212.63,17472,400.55,202489,4642.11,62151,1424.83,125701,2881.73,14637,335.56,,
1982,MA,Massachusetts,5781000,33031,571.37,219,3.79,1464,25.32,,0,12359,213.79,18989,328.47,285140,4932.36,82212,1422.11,146933,2541.65,55995,968.60,,
1982,MD,Maryland,4265000,36254,850.04,432,10.13,1596,37.42,,0,15377,360.54,18849,441.95,220174,5162.34,60547,1419.62,142903,3350.60,16724,392.12,,
1982,ME,Maine,1133000,1847,163.02,24,2.12,152,13.42,,0,345,30.45,1326,117.03,41884,3696.73,11862,1046.95,27863,2459.22,2159,190.56,,
1982,MI,Michigan,9109000,59806,656.56,827,9.08,4246,46.61,,0,24699,271.15,30034,329.72,558195,6127.95,165155,1813.10,330031,3623.13,63009,691.72,,
1982,MN,Minnesota,4133000,9062,219.26,95,2.30,938,22.70,,0,4188,101.33,3841,92.93,175048,4235.37,48855,1182.07,116375,2815.75,9818,237.55,,
1982,MO,Missouri,4951000,25078,506.52,479,9.67,1283,25.91,,0,9554,192.97,13762,277.96,219888,4441.28,68881,1391.25,134383,2714.26,16624,335.77,,
1982,MT,Montana,801000,1801,224.84,31,3.87,119,14.86,,0,265,33.08,1386,173.03,32908,4108.36,6759,843.82,24079,3006.12,2070,258.43,,
1982,NC,North Carolina,6019000,26865,446.34,545,9.05,1322,21.96,,0,5168,85.86,19830,329.46,246593,4096.91,78787,1308.97,156701,2603.44,11105,184.50,,
1982,ND,North Dakota,670000,414,61.79,5,0.75,66,9.85,,0,85,12.69,258,38.51,17328,2586.27,3074,458.81,13314,1987.16,940,140.30,,
1982,NE,Nebraska,1586000,3641,229.57,31,1.95,329,20.74,,0,982,61.92,2299,144.96,59019,3721.25,12867,811.29,43331,2732.09,2821,177.87,,
1982,NH,New Hampshire,951000,1187,124.82,21,2.21,154,16.19,,0,322,33.86,690,72.56,35229,3704.42,8987,945.01,24115,2535.75,2127,223.66,,
1982,NJ,New Jersey,7438000,45175,607.35,482,6.48,2149,28.89,,0,22880,307.61,19664,264.37,377016,5068.78,106418,1430.73,223978,3011.27,46620,626.78,,
1982,NM,New Mexico,1359000,9982,734.51,158,11.63,656,48.27,,0,1715,126.20,7453,548.42,79816,5873.14,22135,1628.77,53402,3929.51,4279,314.86,,
1982,NV,Nevada,881000,7096,805.45,120,13.62,542,61.52,,0,3697,419.64,2737,310.67,62512,7095.57,21256,2412.71,36279,4117.93,4977,564.93,,
1982,NY,New York,17659000,174833,990.05,2013,11.40,5159,29.21,,0,107843,610.70,59818,338.74,967369,5478.05,295245,1671.92,534244,3025.34,137880,780.79,,
1982,OH,Ohio,10791000,47126,436.72,676,6.26,3223,29.87,,0,19809,183.57,23418,217.01,485468,4498.82,141316,1309.57,302962,2807.54,41190,381.71,,
1982,OK,Oklahoma,3177000,14103,443.91,344,10.83,1180,37.14,,0,4218,132.77,8361,263.17,151814,4778.53,50956,1603.90,85326,2685.74,15532,488.89,,
1982,OR,Oregon,2649000,12529,472.97,136,5.13,1057,39.90,,0,4433,167.35,6903,260.59,161444,6094.53,47410,1789.73,106061,4003.81,7973,300.98,,
1982,PA,Pennsylvania,11865000,42767,360.45,678,5.71,2448,20.63,,0,20806,175.36,18835,158.74,366903,3092.31,106867,900.69,220623,1859.44,39413,332.18,,
1982,RI,Rhode Island,958000,3849,401.77,35,3.65,186,19.42,,0,1099,114.72,2529,263.99,47539,4962.32,13414,1400.21,27077,2826.41,7048,735.70,,
1982,SC,South Carolina,3203000,23061,719.98,348,10.86,1242,38.78,,0,3921,122.42,17550,547.92,148657,4641.18,47752,1490.85,92009,2872.59,8896,277.74,,
1982,SD,South Dakota,691000,684,98.99,19,2.75,79,11.43,,0,118,17.08,468,67.73,17592,2545.88,3885,562.23,12889,1865.27,818,118.38,,
1982,TN,Tennessee,4651000,19586,421.11,452,9.72,1651,35.50,,0,8173,175.73,9310,200.17,185692,3992.52,59934,1288.63,110316,2371.88,15442,332.01,,
1982,TX,Texas,15280000,88178,577.08,2466,16.14,6816,44.61,,0,33618,220.01,45278,296.32,874799,5725.12,285967,1871.51,501727,3283.55,87105,570.06,,
1982,UT,Utah,1554000,4440,285.71,53,3.41,369,23.75,,0,1344,86.49,2674,172.07,78451,5048.33,17202,1106.95,57341,3689.90,3908,251.48,,
1982,VA,Virginia,5491000,16970,309.05,405,7.38,1366,24.88,,0,6708,122.16,8491,154.63,216713,3946.69,53457,973.54,153148,2789.07,10108,184.08,,
1982,VT,Vermont,516000,655,126.94,12,2.33,180,34.88,,0,119,23.06,344,66.67,23555,4564.92,6080,1178.29,16160,3131.78,1315,254.84,,
1982,WA,Washington,4245000,17251,406.38,185,4.36,1947,45.87,,0,5003,117.86,10116,238.30,249429,5875.83,71322,1680.14,166188,3914.91,11919,280.78,,
1982,WI,Wisconsin,4765000,9077,190.49,148,3.11,680,14.27,,0,3393,71.21,4856,101.91,202447,4248.63,46564,977.21,147177,3088.71,8706,182.71,,
1982,WV,West Virginia,1948000,3405,174.79,102,5.24,302,15.50,,0,970,49.79,2031,104.26,45514,2336.45,13985,717.92,27962,1435.42,3567,183.11,,
1982,WY,Wyoming,502000,1527,304.18,46,9.16,136,27.09,,0,172,34.26,1173,233.67,22589,4499.80,4432,882.87,16903,3367.13,1254,249.80,,
1983,,,233791994,1258087,538.12,19308,8.26,78918,33.76,,0,506567,216.67,653294,279.43,10850543,4641.11,3129851,1338.73,6712759,2871.25,1007933,431.12,,
1983,AK,Alaska,479000,2940,613.78,66,13.78,486,101.46,,0,465,97.08,1923,401.46,25889,5404.80,5720,1194.15,17085,3566.81,3084,643.84,,
1983,AL,Alabama,3959000,16471,416.04,364,9.19,931,23.52,,0,3895,98.38,11281,284.95,145890,3685.02,42485,1073.12,94279,2381.38,9126,230.51,,
1983,AR,Arkansas,2328000,6930,297.68,178,7.65,586,25.17,,0,1614,69.33,4552,195.53,74563,3202.88,22380,961.34,48140,2067.87,4043,173.67,,
1983,AZ,Arizona,2963000,14642,494.16,213,7.19,1241,41.88,,0,3923,132.40,9265,312.69,174740,5897.40,49440,1668.58,114721,3871.79,10579,357.04,,
1983,CA,California,25174000,194491,772.59,2639,10.48,12093,48.04,,0,85826,340.93,93933,373.13,1486487,5904.85,460460,1829.11,867123,3444.52,158904,631.22,,
1983,CO,Colorado,3139000,14955,476.43,202,6.44,1316,41.92,,0,3968,126.41,9469,301.66,193070,6150.68,48101,1532.37,133271,4245.65,11698,372.67,,
1983,CT,Connecticut,3138000,11767,374.98,129,4.11,627,19.98,,0,6296,200.64,4715,150.25,144437,4602.84,39988,1274.31,89421,2849.62,15028,478.90,,
1983,DC,District of Columbia,623000,11933,1915.41,183,29.37,406,65.17,,0,7698,1235.63,3646,585.23,45843,7358.43,12483,2003.69,29405,4719.90,3955,634.83,,
1983,DE,Delaware,606000,2746,453.14,25,4.13,229,37.79,,0,699,115.35,1793,295.87,30378,5012.87,7414,1223.43,20908,3450.17,2056,339.27,,
1983,FL,Florida,10680000,88292,826.70,1199,11.23,5170,48.41,,0,28126,263.35,53797,503.72,635934,5954.44,191902,1796.84,400796,3752.77,43236,404.83,,
1983,GA,Georgia,5732000,26179,456.72,483,8.43,2021,35.26,,0,8267,144.23,15408,268.81,232062,4048.53,72614,1266.82,143398,2501.71,16050,280.01,,
1983,HI,Hawaii,1023000,2579,252.10,57,5.57,301,29.42,,0,1330,130.01,891,87.10,56853,5557.48,13636,1332.94,38920,3804.50,4297,420.04,,
1983,IA,Iowa,2905000,5262,181.14,68,2.34,365,12.56,,0,1192,41.03,3637,125.20,108587,3737.93,26599,915.63,77402,2664.44,4586,157.87,,
1983,ID,Idaho,989000,2361,238.73,35,3.54,181,18.30,,0,270,27.30,1875,189.59,35872,3627.10,9206,930.84,24979,2525.68,1687,170.58,,
1983,IL,Illinois,11486000,83629,728.10,1112,9.68,3619,31.51,,0,36625,318.87,42273,368.04,552857,4813.31,148445,1292.40,339061,2951.95,65351,568.96,,
1983,IN,Indiana,5479000,15547,283.76,286,5.22,1509,27.54,,0,5474,99.91,8278,151.09,210725,3846.05,54147,988.26,138929,2535.66,17649,322.12,,
1983,KS,Kansas,2425000,7919,326.56,137,5.65,627,25.86,,0,2038,84.04,5117,211.01,101928,4203.22,28318,1167.75,68735,2834.43,4875,201.03,,
1983,KY,Kentucky,3714000,11967,322.21,364,9.80,817,22.00,,0,3236,87.13,7550,203.28,115602,3112.60,36286,977.01,71322,1920.36,7994,215.24,,
1983,LA,Louisiana,4438000,28444,640.92,629,14.17,1770,39.88,,0,8433,190.02,17612,396.85,194636,4385.67,57359,1292.45,123492,2782.60,13785,310.61,,
1983,MA,Massachusetts,5767000,33264,576.80,203,3.52,1495,25.92,,0,12023,208.48,19543,338.88,255707,4433.97,72291,1253.53,133883,2321.54,49533,858.90,,
1983,MD,Maryland,4304000,34736,807.06,367,8.53,1412,32.81,,0,14950,347.35,18007,418.38,195828,4549.91,52697,1224.37,127443,2961.04,15688,364.50,,
1983,ME,Maine,1146000,1829,159.60,24,2.09,193,16.84,,0,311,27.14,1301,113.53,40357,3521.55,11415,996.07,27022,2357.94,1920,167.54,,
1983,MI,Michigan,9069000,64993,716.65,910,10.03,5085,56.07,,0,25873,285.29,33125,365.26,522450,5760.83,153438,1691.90,302118,3331.33,66894,737.61,,
1983,MN,Minnesota,4144000,7909,190.85,69,1.67,927,22.37,,0,3298,79.58,3615,87.23,159268,3843.34,44571,1075.56,106034,2558.74,8663,209.05,,
1983,MO,Missouri,4970000,23718,477.22,403,8.11,1330,26.76,,0,8346,167.93,13639,274.43,201418,4052.68,60496,1217.22,125140,2517.91,15782,317.55,,
1983,MT,Montana,817000,1737,212.61,30,3.67,162,19.83,,0,192,23.50,1353,165.61,36208,4431.82,7420,908.20,26918,3294.74,1870,228.89,,
1983,NC,North Carolina,6082000,24911,409.59,490,8.06,1332,21.90,,0,4840,79.58,18249,300.05,229540,3774.09,72348,1189.54,147068,2418.09,10124,166.46,,
1983,ND,North Dakota,680000,365,53.68,14,2.06,85,12.50,,0,53,7.79,213,31.32,17828,2621.76,2967,436.32,13983,2056.32,878,129.12,,
1983,NE,Nebraska,1597000,3477,217.72,42,2.63,339,21.23,,0,796,49.84,2300,144.02,57012,3569.94,12408,776.96,42026,2631.56,2578,161.43,,
1983,NH,New Hampshire,959000,1200,125.13,19,1.98,187,19.50,,0,231,24.09,763,79.56,30987,3231.18,7882,821.90,21359,2227.22,1746,182.06,,
1983,NJ,New Jersey,7468000,41304,553.08,399,5.34,2266,30.34,,0,20086,268.96,18553,248.43,344296,4610.28,92391,1237.16,206778,2768.85,45127,604.27,,
1983,NM,New Mexico,1399000,9608,686.78,124,8.86,671,47.96,,0,1595,114.01,7218,515.94,79175,5659.40,21813,1559.19,53077,3793.92,4285,306.29,,
1983,NV,Nevada,891000,5838,655.22,114,12.79,457,51.29,,0,2737,307.18,2530,283.95,53871,6046.13,17922,2011.45,31749,3563.30,4200,471.38,,
1983,NY,New York,17667000,161489,914.07,1958,11.08,5296,29.98,,0,94783,536.50,59452,336.51,881322,4988.52,249115,1410.06,504346,2854.73,127861,723.73,,
1983,OH,Ohio,10746000,42759,397.91,600,5.58,3387,31.52,,0,17132,159.43,21640,201.38,441362,4107.22,124179,1155.58,280156,2607.07,37027,344.57,,
1983,OK,Oklahoma,3298000,13964,423.41,249,7.55,1247,37.81,,0,4245,128.71,8223,249.33,148599,4505.73,49782,1509.46,84085,2549.58,14732,446.69,,
1983,OR,Oregon,2662000,12986,487.83,109,4.09,1078,40.50,,0,4533,170.29,7266,272.95,153412,5763.04,46472,1745.76,98880,3714.50,8060,302.78,,
1983,PA,Pennsylvania,11895000,40782,342.85,583,4.90,2449,20.59,,0,20501,172.35,17249,145.01,339321,2852.64,96425,810.63,205408,1726.84,37488,315.16,,
1983,RI,Rhode Island,955000,3392,355.18,26,2.72,160,16.75,,0,1078,112.88,2128,222.83,44410,4650.26,12722,1332.15,25463,2666.28,6225,651.83,,
1983,SC,South Carolina,3264000,20133,616.82,321,9.83,1144,35.05,,0,3425,104.93,15243,467.00,135590,4154.11,42263,1294.82,85501,2619.52,7826,239.77,,
1983,SD,South Dakota,700000,840,120.00,15,2.14,119,17.00,,0,111,15.86,595,85.00,16993,2427.57,3820,545.71,12453,1779.00,720,102.86,,
1983,TN,Tennessee,4685000,18836,402.05,410,8.75,1682,35.90,,0,8094,172.76,8650,184.63,169110,3609.61,56498,1205.93,97785,2087.19,14827,316.48,,
1983,TX,Texas,15724000,80546,512.25,2239,14.24,6333,40.28,,0,29769,189.32,42205,268.41,848312,5395.01,262198,1667.50,503582,3202.63,82532,524.88,,
1983,UT,Utah,1619000,4144,255.96,56,3.46,403,24.89,,0,1041,64.30,2644,163.31,78715,4861.95,16446,1015.81,58453,3610.44,3816,235.70,,
1983,VA,Virginia,5550000,16236,292.54,387,6.97,1370,24.68,,0,6132,110.49,8347,150.40,203632,3669.05,51055,919.91,142714,2571.42,9863,177.71,,
1983,VT,Vermont,525000,696,132.57,19,3.62,214,40.76,,0,146,27.81,317,60.38,21001,4000.19,5724,1090.29,14296,2723.05,981,186.86,,
1983,WA,Washington,4300000,15986,371.77,212,4.93,1923,44.72,,0,4533,105.42,9318,216.70,245357,5705.98,70526,1640.14,163953,3812.86,10878,252.98,,
1983,WI,Wisconsin,4751000,9070,190.91,131,2.76,861,18.12,,0,3415,71.88,4663,98.15,193118,4064.79,41980,883.60,141434,2976.93,9704,204.25,,
1983,WV,West Virginia,1965000,3375,171.76,96,4.89,263,13.38,,0,869,44.22,2147,109.26,44158,2247.23,13455,684.73,27134,1380.87,3569,181.63,,
1983,WY,Wyoming,514000,1219,237.16,30,5.84,110,21.40,,0,153,29.77,926,180.16,19412,3776.65,3626,705.45,14932,2905.06,854,166.15,,
1984,,,235824902,1273282,539.93,18692,7.93,84233,35.72,,0,485008,205.66,685349,290.62,10608473,4498.45,2984434,1265.53,6591874,2795.24,1032165,437.68,,
1984,AK,Alaska,500000,3108,621.60,58,11.60,458,91.60,,0,547,109.40,2045,409.00,27468,5493.60,6184,1236.80,18140,3628.00,3144,628.80,,
1984,AL,Alabama,3990000,17204,431.18,374,9.37,1002,25.11,,0,3833,96.07,11995,300.63,138487,3470.85,39970,1001.75,89198,2235.54,9319,233.56,,
1984,AR,Arkansas,2349000,7549,321.37,176,7.49,697,29.67,,0,1587,67.56,5089,216.65,71554,3046.15,20810,885.91,46807,1992.64,3937,167.60,,
1984,AZ,Arizona,3053000,15756,516.08,238,7.80,1316,43.11,,0,4003,131.12,10199,334.06,182670,5983.30,52327,1713.95,118604,3884.83,11739,384.51,,
1984,CA,California,25622000,195589,763.36,2717,10.60,11702,45.67,,0,83924,327.55,97246,379.54,1461731,5704.98,443094,1729.35,857328,3346.06,161309,629.57,,
1984,CO,Colorado,3178000,14548,457.77,184,5.79,1238,38.96,,0,3623,114.00,9503,299.02,191104,6013.34,49619,1561.33,128859,4054.72,12626,397.29,,
1984,CT,Connecticut,3154000,12422,393.85,122,3.87,759,24.06,,0,6009,190.52,5532,175.40,133573,4235.03,35607,1128.95,84630,2683.26,13336,422.83,,
1984,DC,District of Columbia,623000,10725,1721.51,175,28.09,366,58.75,,0,6087,977.05,4097,657.62,42799,6869.82,10954,1758.27,27471,4409.47,4374,702.09,,
1984,DE,Delaware,613000,2671,435.73,25,4.08,300,48.94,,0,711,115.99,1635,266.72,28021,4571.13,6678,1089.40,19747,3221.37,1596,260.36,,
1984,FL,Florida,10976000,95270,867.98,1264,11.52,5570,50.75,,0,30311,276.16,58125,529.56,653429,5953.25,198446,1808.00,408153,3718.60,46830,426.66,,
1984,GA,Georgia,5837000,27935,478.58,546,9.35,2356,40.36,,0,8414,144.15,16619,284.72,234621,4019.55,70310,1204.56,147251,2522.72,17060,292.27,,
1984,HI,Hawaii,1039000,2409,231.86,34,3.27,314,30.22,,0,1204,115.88,857,82.48,54573,5252.45,12609,1213.57,38329,3689.03,3635,349.86,,
1984,IA,Iowa,2910000,5781,198.66,59,2.03,375,12.89,,0,1114,38.28,4233,145.46,104785,3600.86,25357,871.37,74818,2571.07,4610,158.42,,
1984,ID,Idaho,1001000,2355,235.26,34,3.40,187,18.68,,0,244,24.38,1890,188.81,34398,3436.36,8751,874.23,24138,2411.39,1509,150.75,,
1984,IL,Illinois,11511000,83441,724.88,1033,8.97,3594,31.22,,0,34965,303.75,43849,380.93,527124,4579.31,135068,1173.38,324649,2820.34,67407,585.59,,
1984,IN,Indiana,5498000,16781,305.22,303,5.51,1372,24.95,,0,5435,98.85,9671,175.90,199258,3624.19,51019,927.96,128941,2345.23,19298,351.00,,
1984,KS,Kansas,2438000,8147,334.17,89,3.65,669,27.44,,0,1745,71.58,5644,231.50,97646,4005.17,25577,1049.10,67028,2749.30,5041,206.77,,
1984,KY,Kentucky,3723000,10342,277.79,244,6.55,826,22.19,,0,2631,70.67,6641,178.38,99803,2680.71,29234,785.23,63860,1715.28,6709,180.20,,
1984,LA,Louisiana,4462000,30251,677.97,575,12.89,1864,41.77,,0,8501,190.52,19311,432.79,197778,4432.50,54711,1226.15,129348,2898.88,13719,307.46,,
1984,MA,Massachusetts,5798000,30362,523.66,211,3.64,1627,28.06,,0,10122,174.58,18402,317.39,235675,4064.76,63756,1099.62,123214,2125.11,48705,840.03,,
1984,MD,Maryland,4349000,34455,792.25,354,8.14,1640,37.71,,0,13097,301.15,19364,445.25,192325,4422.28,51484,1183.81,123567,2841.27,17274,397.19,,
1984,ME,Maine,1156000,1832,158.48,20,1.73,155,13.41,,0,305,26.38,1352,116.96,38944,3368.86,10267,888.15,26811,2319.29,1866,161.42,,
1984,MI,Michigan,9075000,68979,760.10,879,9.69,5880,64.79,,0,27832,306.69,34388,378.93,525979,5795.91,149209,1644.18,298192,3285.86,78578,865.87,,
1984,MN,Minnesota,4162000,8802,211.48,74,1.78,1051,25.25,,0,2960,71.12,4717,113.33,151082,3630.03,41242,990.92,101240,2432.48,8600,206.63,,
1984,MO,Missouri,5008000,23071,460.68,358,7.15,1325,26.46,,0,7053,140.83,14335,286.24,192123,3836.32,55863,1115.48,119749,2391.15,16511,329.69,,
1984,MT,Montana,824000,1958,237.62,36,4.37,170,20.63,,0,226,27.43,1526,185.19,36380,4415.05,7070,858.01,27080,3286.41,2230,270.63,,
1984,NC,North Carolina,6165000,24885,403.65,539,8.74,1330,21.57,,0,4612,74.81,18404,298.52,224437,3640.50,69747,1131.34,143700,2330.90,10990,178.26,,
1984,ND,North Dakota,686000,368,53.64,8,1.17,90,13.12,,0,53,7.73,217,31.63,17354,2529.74,2738,399.13,13856,2019.83,760,110.79,,
1984,NE,Nebraska,1606000,3627,225.84,54,3.36,381,23.72,,0,693,43.15,2499,155.60,52526,3270.61,10339,643.77,39875,2482.88,2312,143.96,,
1984,NH,New Hampshire,977000,1308,133.88,10,1.02,202,20.68,,0,227,23.23,869,88.95,29347,3003.79,7190,735.93,20314,2079.22,1843,188.64,,
1984,NJ,New Jersey,7515000,39659,527.73,402,5.35,2446,32.55,,0,18218,242.42,18593,247.41,325231,4327.76,79871,1062.82,202181,2690.37,43179,574.57,,
1984,NM,New Mexico,1424000,9798,688.06,130,9.13,783,54.99,,0,1856,130.34,7029,493.61,79108,5555.34,23349,1639.68,51195,3595.15,4564,320.51,,
1984,NV,Nevada,911000,5726,628.54,98,10.76,553,60.70,,0,2542,279.03,2533,278.05,54045,5932.49,18023,1978.38,31508,3458.62,4514,495.50,,
1984,NY,New York,17735000,162157,914.33,1786,10.07,5599,31.57,,0,89900,506.91,64872,365.79,826969,4662.92,222956,1257.15,488621,2755.12,115392,650.65,,
1984,OH,Ohio,10752000,41430,385.32,551,5.12,3734,34.73,,0,15656,145.61,21489,199.86,418011,3887.75,112887,1049.92,266148,2475.33,38976,362.50,,
1984,OK,Oklahoma,3298000,13438,407.46,258,7.82,1315,39.87,,0,3668,111.22,8197,248.54,147917,4485.05,47979,1454.79,84844,2572.59,15094,457.67,,
1984,OR,Oregon,2674000,13533,506.10,128,4.79,1201,44.91,,0,4508,168.59,7696,287.81,153423,5737.58,48755,1823.30,96742,3617.88,7926,296.41,,
1984,PA,Pennsylvania,11901000,38154,320.59,538,4.52,2764,23.22,,0,17656,148.36,17196,144.49,325960,2738.93,88517,743.78,196999,1655.31,40444,339.84,,
1984,RI,Rhode Island,962000,3220,334.72,33,3.43,205,21.31,,0,1091,113.41,1891,196.57,42706,4439.29,11396,1184.62,24654,2562.79,6656,691.89,,
1984,SC,South Carolina,3300000,20607,624.45,305,9.24,1329,40.27,,0,3408,103.27,15565,471.67,133270,4038.48,40646,1231.70,84753,2568.27,7871,238.52,,
1984,SD,South Dakota,706000,1041,147.45,13,1.84,190,26.91,,0,105,14.87,733,103.82,17403,2465.01,3529,499.86,13102,1855.81,772,109.35,,
1984,TN,Tennessee,4717000,21010,445.41,394,8.35,1887,40.00,,0,7867,166.78,10862,230.27,162462,3444.18,53002,1123.64,92176,1954.12,17284,366.42,,
1984,TX,Texas,15989000,80737,504.95,2093,13.09,7343,45.93,,0,28540,178.50,42761,267.44,883391,5524.99,266074,1664.11,529518,3311.76,87799,549.12,,
1984,UT,Utah,1652000,4035,244.25,47,2.85,336,20.34,,0,958,57.99,2694,163.08,74703,4521.97,14176,858.11,56782,3437.17,3745,226.69,,
1984,VA,Virginia,5636000,16660,295.60,434,7.70,1503,26.67,,0,5765,102.29,8958,158.94,196581,3487.95,47436,841.66,138808,2462.88,10337,183.41,,
1984,VT,Vermont,530000,769,145.09,12,2.26,105,19.81,,0,122,23.02,530,100.00,20261,3822.83,5387,1016.42,14054,2651.70,820,154.72,,
1984,WA,Washington,4349000,17676,406.44,202,4.64,2176,50.03,,0,5247,120.65,10051,231.11,247687,5695.26,74021,1702.02,162905,3745.80,10761,247.44,,
1984,WI,Wisconsin,4766000,9367,196.54,117,2.45,790,16.58,,0,3167,66.45,5293,111.06,189484,3975.74,39755,834.14,138526,2906.55,11203,235.06,,
1984,WV,West Virginia,1952000,3283,168.19,86,4.41,305,15.63,,0,744,38.11,2148,110.04,42313,2167.67,12649,648.00,26296,1347.13,3368,172.54,,
1984,WY,Wyoming,511000,1237,242.07,17,3.33,107,20.94,,0,118,23.09,995,194.72,17582,3440.70,3279,641.68,13518,2645.40,785,153.62,,
1985,,,237923795,1327767,558.06,18976,7.98,87671,36.85,,0,497874,209.26,723246,303.98,11102590,4666.45,3073348,1291.74,6926380,2911.18,1102862,463.54,,
1985,AK,Alaska,521000,3031,581.77,51,9.79,402,77.16,,0,484,92.90,2094,401.92,27588,5295.20,6209,1191.75,18220,3497.12,3159,606.33,,
